Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Warmup,2,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Warmup,3,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Warmup,4,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Warmup,5,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Warmup,6,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,1,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,2,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,3,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,4,1100,256,4.3,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,5,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,6,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,7,800,256,3.13,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,8,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,9,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,10,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,11,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,12,600,256,2.34,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,13,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,14,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,15,600,256,2.34,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,16,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,17,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,18,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,19,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Overhead,Actual,20,700,256,2.73,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,1,697096800,256,2723034.38,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,2,687085700,256,2683928.52,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,3,681186400,256,2660884.38,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,4,680845900,256,2659554.3,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,5,680923800,256,2659858.59,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,6,683304800,256,2669159.38,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,7,686215800,256,2680530.47,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,8,696876900,256,2722175.39,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,9,695851300,256,2718169.14,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,10,687096200,256,2683969.53,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,11,702456300,256,2743969.92,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,12,705211200,256,2754731.25,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Warmup,13,704588900,256,2752300.39,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Actual,1,704157700,256,2750616.02,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Actual,2,727972500,256,2843642.58,59,19,0,2425041
KeyValuePairBenchmark.WithoutComparer,ConcurrentDictionaryBenchmark,KeyValuePairBenchmark,WithoutComparer,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,Size=1000&GetOperations=1000,1,Workload,Actual,3,726402900,256,2837511.33,59,19,0,2425041
